Regions_NR;Region_navn_postDK;KOMMUNE_NR;Kommune_navn_postDK;POSTNR;BYNAVN;Type of Area;Type of Area (specific);kommune_CVR;mapDK_kommune;Region_nr;Region;Landsdel_nr;Landsdel;Kommune 2007 og frem;Kommunenavn;Kommune_sammenlægning
1084;Region Hovedstaden;101;Københavns Kommune;1430;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1431;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1432;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1433;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1434;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1435;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1436;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1437;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1438;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1439;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1440;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1441;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1448;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1450;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1451;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1452;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1453;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1454;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1455;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1456;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1457;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1458;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1459;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1460;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1462;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1463;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1464;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1466;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1467;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1468;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1470;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1471;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1472;København K;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1500;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1550;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1551;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1552;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1553;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1554;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1555;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1556;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1557;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1558;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1559;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1560;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1561;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1562;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1563;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1564;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1566;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1567;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1568;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1569;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1570;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1571;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1572;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1573;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1574;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1575;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1576;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1577;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1592;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1599;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1600;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1601;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1602;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1603;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1604;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1606;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1607;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1608;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1609;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1610;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1611;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1612;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1613;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1614;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1615;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1616;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1617;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1618;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1619;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1620;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1621;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1622;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1623;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1624;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1630;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1631;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1632;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1633;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1634;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1635;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1640;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1650;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1651;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1652;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1653;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1654;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1655;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1656;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1657;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1658;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1659;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
1084;Region Hovedstaden;101;Københavns Kommune;1660;København V;Copenhagen;Central Copenhagen;KØBENHAVN;koebenhavn;1084;Hovedstaden;1;Byen København;101;København;NA
